engine_rpm_mean,engine_coolant_temp_c,oil_pressure_psi,hard_braking_events_per_100km,battery_voltage_v,odometer_reading_km_k,component_failure_risk
2388.602,99.078,36.808,1.864,14.378,110.936,1
2722.746,98.107,46.709,2.556,12.641,5.0,1
1888.476,75.327,30.886,1.27,13.098,156.678,0
3281.652,101.502,27.487,4.496,13.256,92.675,0
3127.121,78.992,56.914,5.062,15.2,146.213,1
2829.304,76.124,50.726,2.26,13.069,45.131,1
2365.814,87.145,42.791,0.004,13.055,107.674,1
2826.907,83.799,61.982,1.557,12.86,88.834,1
1990.52,88.898,38.787,2.169,14.304,121.796,1
3006.111,71.826,57.872,3.41,13.928,74.479,1
3522.163,105.423,44.107,0.686,14.778,106.295,1
3145.897,107.788,29.703,1.116,14.404,134.599,1
1975.758,65.0,64.176,3.419,12.558,55.697,1
2684.921,105.698,53.889,4.19,13.073,95.901,0
1609.458,80.653,40.548,1.381,15.029,5.0,1
2822.054,103.998,50.726,0.1,13.617,116.613,1
2742.892,91.042,37.156,8.411,14.869,172.96,0
1234.619,92.403,51.95,3.91,13.665,29.0,0
1694.841,89.409,13.307,2.019,12.929,80.888,0
2265.96,108.97,29.762,4.064,13.527,124.622,0
2254.441,74.646,53.751,2.276,12.929,86.414,1
1663.84,100.51,39.004,4.061,13.291,92.429,0
2702.836,107.419,44.491,2.787,13.981,67.405,1
2613.458,102.029,25.839,2.664,14.26,65.733,1
2323.725,124.546,64.174,2.296,12.369,81.099,0
1958.736,84.595,56.286,0.0,13.784,86.875,1
3131.66,105.402,39.592,5.989,13.272,31.835,0
3526.015,90.515,37.144,0.805,13.216,82.029,1
2135.685,109.268,54.355,0.052,13.919,155.584,1
2052.092,91.892,65.79,2.117,13.305,66.139,1
2769.285,86.57,53.445,0.769,15.044,29.324,1
2217.281,110.285,68.062,2.407,14.869,78.186,1
2359.392,85.118,30.932,3.738,14.864,52.842,1
2930.775,72.222,32.167,4.292,13.355,24.775,0
1208.919,84.764,27.733,3.967,12.934,91.263,0
3306.897,100.666,47.301,1.95,13.874,53.037,1
2497.242,111.489,44.107,2.589,13.665,56.888,1
2182.529,93.556,40.177,3.234,13.252,91.904,0
2391.998,110.455,51.711,0.0,12.742,16.007,1
2425.579,72.986,56.788,3.527,13.763,6.629,1
1324.719,85.794,23.692,0.0,13.436,115.189,0
3421.71,87.96,34.836,6.173,14.42,5.0,1
2476.862,90.396,51.842,1.772,14.399,41.05,1
2737.951,93.177,36.387,2.167,14.791,5.0,1
3068.507,101.673,32.422,1.115,12.667,63.124,0
1786.244,85.773,54.222,1.366,14.161,104.263,0
2757.757,93.946,26.526,6.593,13.145,90.055,0
2276.033,91.368,38.381,4.193,12.702,192.634,0
3000.401,79.038,45.944,0.0,13.414,133.911,0
1067.302,90.409,35.114,5.208,14.762,43.098,1
2385.589,89.989,51.398,4.648,13.465,31.133,1
2058.167,89.689,35.173,1.994,15.2,206.801,0
2730.971,92.445,58.903,3.052,14.294,132.816,1
2755.529,93.059,40.491,2.473,13.445,111.522,0
1990.043,85.948,50.055,6.051,14.844,88.368,1
1987.087,109.818,50.952,1.067,14.201,97.308,1
2378.068,75.627,34.47,2.763,12.961,18.307,1
1867.183,81.906,17.358,1.729,15.2,92.067,1
2997.289,125.0,46.329,0.0,14.034,88.205,1
2210.015,77.468,42.867,6.445,13.817,44.314,0
750.0,73.047,48.67,0.373,13.03,60.766,1
2206.366,102.283,39.282,2.896,14.862,153.183,0
1774.947,65.0,36.835,0.0,14.266,79.367,1
1389.671,88.706,66.102,1.782,14.366,178.203,0
1645.673,122.042,24.332,3.26,13.343,6.669,1
2521.116,70.371,50.807,1.015,14.551,61.504,1
3313.617,65.0,35.105,3.556,14.621,15.372,1
2653.57,71.011,37.971,2.016,13.198,30.576,1
2055.773,104.577,38.195,4.588,12.525,47.731,0
2746.338,107.747,32.359,4.951,14.323,99.189,0
2151.591,84.824,48.855,1.444,12.384,97.007,0
1998.51,101.565,58.688,2.638,13.937,54.432,0
1699.664,111.464,47.64,2.83,13.397,5.0,1
1311.311,117.023,43.241,3.615,14.897,151.496,0
2196.55,88.551,30.163,2.526,13.446,72.141,0
2552.735,65.0,48.202,2.842,14.797,34.767,1
2387.195,80.508,67.876,2.062,13.337,97.372,1
2179.621,86.025,37.432,2.707,14.7,94.2,1
1835.265,88.375,37.488,4.836,15.2,70.48,0
2845.36,89.37,35.267,3.663,12.839,91.684,0
1593.864,107.665,36.127,3.762,14.063,33.024,0
2954.418,109.842,10.0,3.802,15.2,119.196,0
1798.559,89.597,46.86,2.223,13.86,40.141,1
1960.917,107.379,31.853,3.074,13.856,57.749,0
1496.59,97.007,22.677,0.547,14.51,114.196,0
2124.089,92.903,51.038,4.784,13.837,139.178,0
3083.953,104.692,29.016,0.0,12.263,156.36,0
2785.158,93.012,37.936,2.343,14.819,132.511,0
3085.974,120.809,59.597,4.554,11.997,70.417,0
2789.393,71.862,25.089,0.045,13.425,15.654,1
1732.615,84.788,23.609,3.22,14.887,148.228,1
2234.987,90.229,45.232,1.275,13.479,146.681,0
1942.871,98.152,55.794,1.836,13.176,54.761,1
3314.874,109.751,23.108,4.203,14.591,126.454,0
1672.087,91.658,46.892,2.857,13.034,70.052,0
3030.903,72.089,48.972,0.0,12.7,152.557,0
3030.42,103.795,17.29,0.742,14.047,61.831,0
3639.253,102.569,51.582,4.256,13.635,174.039,0
2183.704,65.0,52.519,3.308,12.681,120.375,0
2913.009,91.947,38.259,5.647,14.373,165.89,0
3933.074,69.738,57.028,5.529,14.218,64.129,1
2048.533,82.695,55.637,1.884,13.476,103.226,1
1452.224,79.361,43.237,7.006,13.538,41.382,0
1227.993,103.33,36.583,2.544,14.223,122.98,0
2913.263,93.636,30.326,0.767,14.871,125.457,1
1225.952,74.002,41.549,1.359,13.545,192.866,0
2207.993,104.321,48.837,0.0,14.389,106.692,1
2734.254,71.927,38.11,5.393,14.309,117.584,0
